Lot,Process001_MachineNo,Process002_MachineNo,Process003_MachineNo,Process004_MachineNo,Process005_MachineNo,Process006_MachineNo,Process007_MachineNo,Process008_MachineNo,Process009_MachineNo,Process010_MachineNo,Process011_MachineNo,Process012_MachineNo,Process013_MachineNo,Process014_MachineNo,Process015_MachineNo,Process016_MachineNo,Process017_MachineNo,Process018_MachineNo,Process019_MachineNo,Process020_MachineNo,Process021_MachineNo,Process022_MachineNo,Process023_MachineNo,Process024_MachineNo,Process025_MachineNo,Process026_MachineNo,Process027_MachineNo,Process028_MachineNo,Process029_MachineNo,Process030_MachineNo,Process031_MachineNo,Process032_MachineNo,Process033_MachineNo,Process034_MachineNo,Process035_MachineNo,Process036_MachineNo,Process037_MachineNo,Final,CurrentTotalNum,BadNum,TotalNum
WB2018A00620-A00156,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-006By20181022_20181028,EX-015By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-125By20181029_20181104,OV-133By20181029_20181104,DK-003By20181105_20181111,SB-001By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,13,1974,0,2016
WB2018A00620-A00156,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-006By20181022_20181028,EX-015By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-125By20181029_20181104,OV-133By20181029_20181104,DK-003By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,14,1974,0,2016
WB2018A00620-A00156,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-006By20181022_20181028,EX-015By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-125By20181029_20181104,OV-133By20181029_20181104,DK-003By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,LS-054By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,15,1974,0,2016
WB2018A00620-A00156,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-006By20181022_20181028,EX-015By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-125By20181029_20181104,OV-133By20181029_20181104,DK-003By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,LS-054By20181105_20181111,HM-006By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,16,1974,0,2016
WB2018A00620-A00156,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-006By20181022_20181028,EX-015By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-125By20181029_20181104,OV-133By20181029_20181104,DK-003By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,LS-054By20181105_20181111,HM-006By20181105_20181111,GA-573By20181105_20181111,,,,,,,,,,,,,,,,,,,,,17,1974,0,2016
WB2018A00620-A00156,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-006By20181022_20181028,EX-015By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-125By20181029_20181104,OV-133By20181029_20181104,DK-003By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,LS-054By20181105_20181111,HM-006By20181105_20181111,GA-573By20181105_20181111,FT-083By20181105_20181111,,,,,,,,,,,,,,,,,,,,18,1974,57,2016
WB2018A00620-A00156,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-006By20181022_20181028,EX-015By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-125By20181029_20181104,OV-133By20181029_20181104,DK-003By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,LS-054By20181105_20181111,HM-006By20181105_20181111,GA-573By20181105_20181111,FT-083By20181105_20181111,MS-026By20181105_20181111,,,,,,,,,,,,,,,,,,,19,1917,97,2016
WB2018A00620-A00156,CR-046By20181022_20181028,OV-148By20181022_20181028,SP-007By20181022_20181028,PL-024By20181022_20181028,DR-006By20181022_20181028,EX-015By20181029_20181104,PL-017By20181029_20181104,ME-005By20181029_20181104,PT-106By20181029_20181104,OV-125By20181029_20181104,OV-133By20181029_20181104,DK-003By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,LS-054By20181105_20181111,HM-006By20181105_20181111,GA-573By20181105_20181111,FT-083By20181105_20181111,MS-026By20181105_20181111,LS-058By20181105_20181111,,,,,,,,,,,,,,,,,,-1,1820,0,2016
WB2018A00461-A00911,CR-022By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2304,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2304,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2304,48,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,12,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,13,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,PL-017By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,14,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,PL-017By20181022_20181028,GP-007By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,15,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,PL-017By20181022_20181028,GP-007By20181022_20181028,ME-005By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,16,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,PL-017By20181022_20181028,GP-007By20181022_20181028,ME-005By20181022_20181028,GP-005By20181022_20181028,,,,,,,,,,,,,,,,,,,,,17,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,PL-017By20181022_20181028,GP-007By20181022_20181028,ME-005By20181022_20181028,GP-005By20181022_20181028,ME-007By20181029_20181104,,,,,,,,,,,,,,,,,,,,18,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,PL-017By20181022_20181028,GP-007By20181022_20181028,ME-005By20181022_20181028,GP-005By20181022_20181028,ME-007By20181029_20181104,PT-106By20181029_20181104,,,,,,,,,,,,,,,,,,,19,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,PL-017By20181022_20181028,GP-007By20181022_20181028,ME-005By20181022_20181028,GP-005By20181022_20181028,ME-007By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,,,,,,,,,,,,,,,,,,20,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,PL-017By20181022_20181028,GP-007By20181022_20181028,ME-005By20181022_20181028,GP-005By20181022_20181028,ME-007By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-007By20181029_20181104,,,,,,,,,,,,,,,,,21,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,PL-017By20181022_20181028,GP-007By20181022_20181028,ME-005By20181022_20181028,GP-005By20181022_20181028,ME-007By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-007By20181029_20181104,DM-004By20181029_20181104,,,,,,,,,,,,,,,,22,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,PL-017By20181022_20181028,GP-007By20181022_20181028,ME-005By20181022_20181028,GP-005By20181022_20181028,ME-007By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-007By20181029_20181104,DM-004By20181029_20181104,OV-123By20181029_20181104,,,,,,,,,,,,,,,23,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,PL-017By20181022_20181028,GP-007By20181022_20181028,ME-005By20181022_20181028,GP-005By20181022_20181028,ME-007By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-007By20181029_20181104,DM-004By20181029_20181104,OV-123By20181029_20181104,SB-001By20181029_20181104,,,,,,,,,,,,,,24,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,PL-017By20181022_20181028,GP-007By20181022_20181028,ME-005By20181022_20181028,GP-005By20181022_20181028,ME-007By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-007By20181029_20181104,DM-004By20181029_20181104,OV-123By20181029_20181104,SB-001By20181029_20181104,PL-003By20181029_20181104,,,,,,,,,,,,,25,2256,0,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,PL-017By20181022_20181028,GP-007By20181022_20181028,ME-005By20181022_20181028,GP-005By20181022_20181028,ME-007By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-007By20181029_20181104,DM-004By20181029_20181104,OV-123By20181029_20181104,SB-001By20181029_20181104,PL-003By20181029_20181104,LS-070By20181105_20181111,,,,,,,,,,,,26,2256,6,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,PL-017By20181022_20181028,GP-007By20181022_20181028,ME-005By20181022_20181028,GP-005By20181022_20181028,ME-007By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-007By20181029_20181104,DM-004By20181029_20181104,OV-123By20181029_20181104,SB-001By20181029_20181104,PL-003By20181029_20181104,LS-070By20181105_20181111,FT-055By20181105_20181111,,,,,,,,,,,27,2250,14,2304
WB2018A00461-A00911,CR-022By20181015_20181021,OV-058By20181015_20181021,SP-005By20181015_20181021,PL-024By20181015_20181021,DR-001By20181015_20181021,EX-007By20181015_20181021,DM-005By20181015_20181021,PL-017By20181022_20181028,GP-005By20181022_20181028,DR-001By20181022_20181028,EX-007By20181022_20181028,DM-005By20181022_20181028,ME-007By20181022_20181028,PL-017By20181022_20181028,GP-007By20181022_20181028,ME-005By20181022_20181028,GP-005By20181022_20181028,ME-007By20181029_20181104,PT-106By20181029_20181104,OV-121By20181029_20181104,EX-007By20181029_20181104,DM-004By20181029_20181104,OV-123By20181029_20181104,SB-001By20181029_20181104,PL-003By20181029_20181104,LS-070By20181105_20181111,FT-055By20181105_20181111,FW-001By20181105_20181111,,,,,,,,,,-1,2236,309,2304
WB2018A00518-C00163,ME-005By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54912,0,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,54912,0,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,PL-024By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,54912,0,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,54912,0,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-017By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,54912,0,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-017By20181022_20181028,DM-005By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,54912,0,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-017By20181022_20181028,DM-005By20181022_20181028,PL-006By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,54912,0,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-017By20181022_20181028,DM-005By20181022_20181028,PL-006By20181022_20181028,ME-005By20181022_20181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,54912,0,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-017By20181022_20181028,DM-005By20181022_20181028,PL-006By20181022_20181028,ME-005By20181022_20181028,GP-007By20181029_20181104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,54912,0,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-017By20181022_20181028,DM-005By20181022_20181028,PL-006By20181022_20181028,ME-005By20181022_20181028,GP-007By20181029_20181104,PT-118By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,54912,572,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-017By20181022_20181028,DM-005By20181022_20181028,PL-006By20181022_20181028,ME-005By20181022_20181028,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,,11,54340,0,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-017By20181022_20181028,DM-005By20181022_20181028,PL-006By20181022_20181028,ME-005By20181022_20181028,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,OV-178By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,,12,54340,0,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-017By20181022_20181028,DM-005By20181022_20181028,PL-006By20181022_20181028,ME-005By20181022_20181028,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,OV-178By20181105_20181111,DK-012By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,,13,54340,572,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-017By20181022_20181028,DM-005By20181022_20181028,PL-006By20181022_20181028,ME-005By20181022_20181028,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,OV-178By20181105_20181111,DK-012By20181105_20181111,SB-001By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,,14,53768,0,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-017By20181022_20181028,DM-005By20181022_20181028,PL-006By20181022_20181028,ME-005By20181022_20181028,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,OV-178By20181105_20181111,DK-012By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,,15,53768,0,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-017By20181022_20181028,DM-005By20181022_20181028,PL-006By20181022_20181028,ME-005By20181022_20181028,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,OV-178By20181105_20181111,DK-012By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,LS-044By20181105_20181111,,,,,,,,,,,,,,,,,,,,,,16,53768,0,54912
WB2018A00518-C00163,ME-005By20181022_20181028,SP-005By20181022_20181028,PL-024By20181022_20181028,DR-005By20181022_20181028,EX-017By20181022_20181028,DM-005By20181022_20181028,PL-006By20181022_20181028,ME-005By20181022_20181028,GP-007By20181029_20181104,PT-118By20181105_20181111,OV-125By20181105_20181111,OV-178By20181105_20181111,DK-012By20181105_20181111,SB-001By20181105_20181111,PL-023By20181105_20181111,LS-044By20181105_20181111,LK-006By20181105_20181111,,,,,,,,,,,,,,,,,,,,,17,53768,0,54912
