Lot,Process001_MachineNo,Process002_MachineNo,Process003_MachineNo,Process004_MachineNo,Process005_MachineNo,Process006_MachineNo,Process007_MachineNo,Process008_MachineNo,Process009_MachineNo,Process010_MachineNo,Process011_MachineNo,Process012_MachineNo,Process013_MachineNo,Process014_MachineNo,Process015_MachineNo,Process016_MachineNo,Process017_MachineNo,Process018_MachineNo,Process019_MachineNo,Process020_MachineNo,Process021_MachineNo,Process022_MachineNo,Process023_MachineNo,Process024_MachineNo,Process025_MachineNo,Process026_MachineNo,Process027_MachineNo,Process028_MachineNo,Process029_MachineNo,Process030_MachineNo,Process031_MachineNo,Process032_MachineNo,Process033_MachineNo,Process034_MachineNo,Process035_MachineNo,Process036_MachineNo,Process037_MachineNo,Final,CurrentTotalNum,BadNum,TotalNum
WB2018A00309-B00002,ME-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,DR-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,DR-001,EX-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-006,GP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-006,GP-005,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-006,GP-005,ME-005,ME-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-006,GP-005,ME-005,ME-007,PT-104,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-006,GP-005,ME-005,ME-007,PT-104,OV-121,,,,,,,,,,,,,,,,,,,,,,,,,,12,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-006,GP-005,ME-005,ME-007,PT-104,OV-121,EX-015,,,,,,,,,,,,,,,,,,,,,,,,,13,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-006,GP-005,ME-005,ME-007,PT-104,OV-121,EX-015,DM-004,,,,,,,,,,,,,,,,,,,,,,,,14,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-006,GP-005,ME-005,ME-007,PT-104,OV-121,EX-015,DM-004,OV-122,,,,,,,,,,,,,,,,,,,,,,,15,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-006,GP-005,ME-005,ME-007,PT-104,OV-121,EX-015,DM-004,OV-122,SB-001,,,,,,,,,,,,,,,,,,,,,,16,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-006,GP-005,ME-005,ME-007,PT-104,OV-121,EX-015,DM-004,OV-122,SB-001,PL-023,,,,,,,,,,,,,,,,,,,,,17,2880,0,2880
WB2018A00309-B00002,ME-004,SP-007,PL-024,DR-001,EX-002,DM-005,PL-006,GP-005,ME-005,ME-007,PT-104,OV-121,EX-015,DM-004,OV-122,SB-001,PL-023,FT-093,,,,,,,,,,,,,,,,,,,,-1,2880,1598,2880
WB2018A00627-C00206,ME-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54912,0,54912
WB2018A00627-C00206,ME-004,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,54912,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,54912,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,54912,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,54912,572,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,54340,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,54340,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,54340,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,54340,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,54340,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,,,,,,,,,,,,,,,,,,,,,,,,,,,11,54340,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-178,,,,,,,,,,,,,,,,,,,,,,,,,,12,54340,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-178,DK-008,,,,,,,,,,,,,,,,,,,,,,,,,13,54340,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-178,DK-008,SB-001,,,,,,,,,,,,,,,,,,,,,,,,14,54340,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-178,DK-008,SB-001,PL-023,,,,,,,,,,,,,,,,,,,,,,,15,54340,572,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-178,DK-008,SB-001,PL-023,LS-044,,,,,,,,,,,,,,,,,,,,,,16,53768,1144,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-178,DK-008,SB-001,PL-023,LS-044,TM-081,,,,,,,,,,,,,,,,,,,,,17,52624,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-178,DK-008,SB-001,PL-023,LS-044,TM-081,LK-004,,,,,,,,,,,,,,,,,,,,18,52624,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-178,DK-008,SB-001,PL-023,LS-044,TM-081,LK-004,TM-081,,,,,,,,,,,,,,,,,,,19,52624,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-178,DK-008,SB-001,PL-023,LS-044,TM-081,LK-004,TM-081,HM-006,,,,,,,,,,,,,,,,,,20,52624,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-178,DK-008,SB-001,PL-023,LS-044,TM-081,LK-004,TM-081,HM-006,FT-066,,,,,,,,,,,,,,,,,21,52624,274,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-178,DK-008,SB-001,PL-023,LS-044,TM-081,LK-004,TM-081,HM-006,FT-066,GA-602,,,,,,,,,,,,,,,,22,52350,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-178,DK-008,SB-001,PL-023,LS-044,TM-081,LK-004,TM-081,HM-006,FT-066,GA-602,MS-016,,,,,,,,,,,,,,,23,52350,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-178,DK-008,SB-001,PL-023,LS-044,TM-081,LK-004,TM-081,HM-006,FT-066,GA-602,MS-016,MS-018,,,,,,,,,,,,,,24,52350,0,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-178,DK-008,SB-001,PL-023,LS-044,TM-081,LK-004,TM-081,HM-006,FT-066,GA-602,MS-016,MS-018,MS-016,,,,,,,,,,,,,25,52350,6722,54912
WB2018A00627-C00206,ME-004,SP-005,PL-024,DR-004,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-178,DK-008,SB-001,PL-023,LS-044,TM-081,LK-004,TM-081,HM-006,FT-066,GA-602,MS-016,MS-018,MS-016,LS-064,,,,,,,,,,,,-1,45628,0,54912
WB2018A00627-C00216,ME-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54912,0,54912
WB2018A00627-C00216,ME-004,SP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,54912,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,54912,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,54912,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,54912,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,54912,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,54912,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,54912,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,54912,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,54912,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,,,,,,,,,,,,,,,,,,,,,,,,,,,11,54912,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-133,,,,,,,,,,,,,,,,,,,,,,,,,,12,54912,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-133,DK-008,,,,,,,,,,,,,,,,,,,,,,,,,13,54912,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-133,DK-008,SB-001,,,,,,,,,,,,,,,,,,,,,,,,14,54912,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-133,DK-008,SB-001,PL-023,,,,,,,,,,,,,,,,,,,,,,,15,54912,572,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-133,DK-008,SB-001,PL-023,LS-065,,,,,,,,,,,,,,,,,,,,,,16,54340,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-133,DK-008,SB-001,PL-023,LS-065,LU-043,,,,,,,,,,,,,,,,,,,,,17,54340,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-133,DK-008,SB-001,PL-023,LS-065,LU-043,AT-001,,,,,,,,,,,,,,,,,,,,18,54340,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-133,DK-008,SB-001,PL-023,LS-065,LU-043,AT-001,HM-006,,,,,,,,,,,,,,,,,,,19,54340,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-133,DK-008,SB-001,PL-023,LS-065,LU-043,AT-001,HM-006,FT-066,,,,,,,,,,,,,,,,,,20,54340,78,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-133,DK-008,SB-001,PL-023,LS-065,LU-043,AT-001,HM-006,FT-066,GA-603,,,,,,,,,,,,,,,,,21,54262,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-133,DK-008,SB-001,PL-023,LS-065,LU-043,AT-001,HM-006,FT-066,GA-603,MS-016,,,,,,,,,,,,,,,,22,54262,0,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-133,DK-008,SB-001,PL-023,LS-065,LU-043,AT-001,HM-006,FT-066,GA-603,MS-016,MS-018,,,,,,,,,,,,,,,23,54262,5676,54912
WB2018A00627-C00216,ME-004,SP-007,PL-024,DR-006,EX-018,DM-005,PL-012,ME-005,GP-007,PT-118,OV-125,OV-133,DK-008,SB-001,PL-023,LS-065,LU-043,AT-001,HM-006,FT-066,GA-603,MS-016,MS-018,LS-064,,,,,,,,,,,,,,-1,48586,553,54912
WB2018A00461-A00894,CR-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2304,0,2304
WB2018A00461-A00894,CR-022,OV-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2304,96,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2208,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2208,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2208,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2208,48,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2160,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2160,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2160,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2160,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2160,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,12,2160,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,,,,,,,,,,,,,,,,,,,,,,,,,13,2160,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,,,,,,,,,,,,,,,,,,,,,,,,14,2160,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,,,,,,,,,,,,,,,,,,,,,,,15,2160,48,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,,,,,,,,,,,,,,,,,,,,,,16,2112,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,,,,,,,,,,,,,,,,,,,,,17,2112,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,,,,,,,,,,,,,,,,,,,,18,2112,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,,,,,,,,,,,,,,,,,,,19,2112,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,,,,,,,,,,,,,,,,,,20,2112,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,,,,,,,,,,,,,,,,,21,2112,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,DM-004,,,,,,,,,,,,,,,,22,2112,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,DM-004,OV-123,,,,,,,,,,,,,,,23,2112,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,DM-004,OV-123,SB-001,,,,,,,,,,,,,,24,2112,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,DM-004,OV-123,SB-001,PL-003,,,,,,,,,,,,,25,2112,0,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,DM-004,OV-123,SB-001,PL-003,LS-070,,,,,,,,,,,,26,2112,18,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,DM-004,OV-123,SB-001,PL-003,LS-070,FT-055,,,,,,,,,,,27,2094,68,2304
WB2018A00461-A00894,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,DM-005,ME-007,PL-017,GP-007,ME-005,GP-005,ME-007,PT-106,OV-121,EX-007,DM-004,OV-123,SB-001,PL-003,LS-070,FT-055,FW-001,,,,,,,,,,-1,2026,758,2304
WB2018A00725-A01539,CR-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11520,0,11520
WB2018A00725-A01539,CR-022,OV-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11520,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11520,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11520,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11520,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,EX-019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11520,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,EX-019,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11520,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,EX-019,DM-005,PL-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11520,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,EX-019,DM-005,PL-002,GP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,11520,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,EX-019,DM-005,PL-002,GP-005,ME-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11520,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,EX-019,DM-005,PL-002,GP-005,ME-005,PL-018,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11520,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,EX-019,DM-005,PL-002,GP-005,ME-005,PL-018,LS-044,,,,,,,,,,,,,,,,,,,,,,,,,,12,11520,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,EX-019,DM-005,PL-002,GP-005,ME-005,PL-018,LS-044,IS-009,,,,,,,,,,,,,,,,,,,,,,,,,13,11520,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,EX-019,DM-005,PL-002,GP-005,ME-005,PL-018,LS-044,IS-009,SM-002,,,,,,,,,,,,,,,,,,,,,,,,14,11520,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,EX-019,DM-005,PL-002,GP-005,ME-005,PL-018,LS-044,IS-009,SM-002,GA-576,,,,,,,,,,,,,,,,,,,,,,,15,11520,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,EX-019,DM-005,PL-002,GP-005,ME-005,PL-018,LS-044,IS-009,SM-002,GA-576,FT-076,,,,,,,,,,,,,,,,,,,,,,16,11520,28,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,EX-019,DM-005,PL-002,GP-005,ME-005,PL-018,LS-044,IS-009,SM-002,GA-576,FT-076,CR-049,,,,,,,,,,,,,,,,,,,,,17,11492,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,EX-019,DM-005,PL-002,GP-005,ME-005,PL-018,LS-044,IS-009,SM-002,GA-576,FT-076,CR-049,MS-039,,,,,,,,,,,,,,,,,,,,18,11492,0,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,EX-019,DM-005,PL-002,GP-005,ME-005,PL-018,LS-044,IS-009,SM-002,GA-576,FT-076,CR-049,MS-039,MS-040,,,,,,,,,,,,,,,,,,,19,11492,346,11520
WB2018A00725-A01539,CR-022,OV-058,SP-005,PL-024,DR-005,EX-019,DM-005,PL-002,GP-005,ME-005,PL-018,LS-044,IS-009,SM-002,GA-576,FT-076,CR-049,MS-039,MS-040,LS-067,,,,,,,,,,,,,,,,,,-1,11146,0,11520
WB2018A00461-A00893,CR-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2304,0,2304
WB2018A00461-A00893,CR-022,OV-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2304,0,2304
WB2018A00461-A00893,CR-022,OV-058,SP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2304,0,2304
WB2018A00461-A00893,CR-022,OV-058,SP-005,PL-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2304,0,2304
WB2018A00461-A00893,CR-022,OV-058,SP-005,PL-024,DR-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2304,0,2304
WB2018A00461-A00893,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2304,0,2304
WB2018A00461-A00893,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2304,0,2304
WB2018A00461-A00893,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2304,0,2304
WB2018A00461-A00893,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2304,0,2304
WB2018A00461-A00893,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2304,0,2304
WB2018A00461-A00893,CR-022,OV-058,SP-005,PL-024,DR-001,EX-007,DM-005,PL-017,GP-005,DR-001,EX-007,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2304,0,2304
